state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
OntarioCanada4,2025-06-21,349,455,54,54,19,4,43,4,18,20,10,0,0,3,3,7,18.769,30.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,009,15,26,26,12,4,25,7,8,12,0,0,0,3,2,7,17.067,30.1,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
OntarioCanada4,2025-06-21,089,145,36,36,12,5,25,3,9,17,12,0,5,3,3,7,18.106,29.8,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,239,345,52,52,8,4,34,2,13,7,3,0,0,3,3,7,18.426,29.6,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,689,245,56,56,9,4,39,2,11,27,15,0,9,3,3,7,18.365,29.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,224,35,50,50,8,4,40,2,15,6,1,0,0,3,3,7,19.802,29.3,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,138,244,13,13,2,4,7,0,3,6,2,0,3,3,3,5,18.919,29.2,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,267,233,18,18,0,4,10,1,6,14,5,0,0,1,3,6,21.683,29.2,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,226,23,45,45,0,4,26,1,10,16,0,0,0,3,3,7,20.093,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_straight"
OntarioCanada4,2025-06-21,078,134,48,48,7,4,27,1,3,10,2,0,6,3,3,7,17.131,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-21,667,23,23,23,11,3,19,4,7,4,0,1,0,3,3,7,16.939,24.8,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_straight"
OntarioCanada4,2025-06-21,889,45,42,42,7,4,33,1,2,6,4,1,0,3,3,7,16.448,24.8,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
