section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,119,19.0,65.0,30.5,1,5,0,False,2,6,5,0,0,11,15,15,boxed|cov4|hp_repeat5|vstr2|hot2|dom_last|perm2|hidden3v|double_mirror|draw_chain5;straight|cov2|hp_repeat4|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,draw_chain5|col1x5|hot1x2|hot2x6|vstrx11|dblmirrorx15
Combined,189,24.0,50.0,21.5,2,6,0,False,5,5,4,0,0,9,0,15,boxed|cov4|hp_repeat6|hot1|perm4|hidden3v|set_chain2;straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain6|col1x4|hot1x5|hot2x5|vstrx9
Combined,019,9.0,47.5,27.0,2,3,0,False,6,4,2,0,0,2,0,17,boxed|cov4|hp_repeat4|vstr2|hot2|dom_last|perm2|set_chain2|draw_chain3;boxed|cov4|hp_repeat3|vstr2|hot2|dom_last|perm2|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x2|hot1x6|hot2x4|vstrx2
Combined,001,2.0,46.5,35.5,3,2,0,False,1,0,1,1,0,1,5,5,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain3;straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain3|draw_chain2,set_chain3|draw_chain2|col1x1|hot1x1|consensusx1|vstrx1|dblmirrorx5
Combined,118,18.0,43.0,19.5,1,5,0,False,2,4,4,0,0,1,13,13,boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|double_mirror|draw_chain5;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|double_mirror|draw_chain5,draw_chain5|col1x4|hot1x2|hot2x4|vstrx1|dblmirrorx13
Combined,899,34.0,42.5,23.0,1,5,0,False,5,1,0,0,0,5,15,15,straight|cov2|hp_repeat5|vstr2|hot2|double_mirror|vtrac_straight|draw_chain5;straight|cov2|hp_repeat4|vstr2|hot1|double_mirror|vtrac_straight|draw_chain5,draw_chain5|hot1x5|hot2x1|vstrx5|dblmirrorx15
Combined,008,4.0,42.0,33.5,2,2,0,False,1,0,1,1,0,1,4,4,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain2;straight|cov1|hp_repeat2|double_mirror|set_chain2|draw_chain2,set_chain2|draw_chain2|col1x1|hot1x1|consensusx1|vstrx1|dblmirrorx4
Combined,599,15.0,41.5,27.5,1,5,0,True,3,0,0,0,0,4,11,11,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain5;straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|draw_chain5,draw_chain5|hot1x3|vstrx4|dblmirrorx11
Combined,199,25.0,40.5,22.0,1,5,0,False,5,1,0,0,0,3,15,15,boxed|cov3|hp_repeat5|vstr2|hot2|perm2|double_mirror|draw_chain5;straight|cov1|hp_repeat5|hot1|double_mirror|draw_chain5,draw_chain5|hot1x5|hot2x1|vstrx3|dblmirrorx15
Combined,117,17.0,38.5,21.5,1,5,1,False,1,3,1,0,0,0,11,11,boxed|cov3|hp_repeat4|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain5;boxed|cov2|hp_repeat4|hot1|perm2|hidden3v|double_mirror|draw_chain5,draw_chain5|col1x1|hot1x1|hot2x3|dblmirrorx11
Combined,011,6.0,38.5,21.0,1,4,0,False,1,3,0,0,0,7,10,10,straight|cov2|hp_repeat4|vstr2|hot2|double_mirror|vtrac_straight|draw_chain4;straight|cov2|hp_repeat4|vstr2|hot1|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x1|hot2x3|vstrx7|dblmirrorx10
Combined,11489,24.0,38.0,25.5,1,2,0,False,0,4,2,0,0,3,0,4,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot2x4|vstrx3
Combined,038,13.0,38.0,24.0,3,3,0,False,8,0,0,0,0,1,0,17,boxed|cov4|hp_repeat5|vstr2|mirror|hot1|perm3|set_chain3;boxed|cov4|hp_repeat5|vstr2|mirror|hot1|perm3|set_chain3,set_chain3|draw_chain3|hot1x8|vstrx1
Combined,178,21.0,37.0,21.5,2,6,0,False,5,2,0,0,0,3,0,15,boxed|cov3|hp_repeat4|hot1|perm3|hidden3v|set_chain2|draw_chain6;straight|cov1|hp_repeat4|hot1|hidden3v|set_chain2|draw_chain6,set_chain2|draw_chain6|hot1x5|hot2x2|vstrx3
Combined,089,14.0,36.5,18.0,2,6,0,False,6,2,0,0,0,7,0,16,straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain2|draw_chain6;straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain2|draw_chain6,set_chain2|draw_chain6|hot1x6|hot2x2|vstrx7
Combined,224,28.0,36.0,26.5,2,2,0,False,1,0,2,0,0,3,4,4,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain2;straight|cov3|hp_repeat2|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|col1x2|hot1x1|vstrx3|dblmirrorx4
