section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw4,8,4,4,0.0,4,1.0,True,False,False,True,05568:1;0356:1;0568:1,086:2;036:2;55086:1,21.0
Combined,Set1,2,Draw4,8,4,3,0.0,4,1.0,True,False,False,False,068:1;0336:1;05568:1,086:2;0336:2;55068:1,17.0
Combined,Set3,3,Draw1,8,4,4,0.0,4,1.0,False,False,False,False,113355:1;1588:1;11335:1,551133:1;5188:1;51133:1,16.0
Combined,Set1,4,Draw2,17,4,2,0.0,4,1.0,True,False,False,False,117:1;112:1,711:2;211:1,16.0
Combined,Set3,4,Draw1,8,4,4,0.0,4,1.0,False,False,False,False,1133558:1;113358:1;113355:1,5511338:1;511338:1;551133:1,16.0
Combined,Set2,4,Draw1,8,4,4,0.0,4,1.0,False,False,False,False,113355:1;15588:1;1588:1,551133:1;55188:1;5188:1,16.0
Combined,Set2,3,Draw1,8,4,4,0.0,4,1.0,False,False,False,False,11335:1;1335:1;1135:1,51133:1;5331:1;5113:1,16.0
Combined,Set3,2,Draw1,8,4,4,0.0,4,1.0,False,False,False,False,11335:1;1335:1;1135:1,51133:1;5331:1;5113:1,16.0
Combined,Set2,5,Draw1,8,4,4,0.0,4,0.0,False,False,False,False,1133558:1;113358:1;113355:1,5511338:1;511338:1;551133:1,15.0
Combined,Set3,5,Draw1,8,4,4,0.0,4,0.0,False,False,False,False,158:2;1133558:1;113358:1,815:2;5511338:1;511338:1,15.0
Combined,Set1,3,Draw3,17,4,2,0.0,3,1.0,True,False,False,False,117:1;112:1,711:2;211:1,15.0
Combined,Set1,3,Draw4,8,4,2,0.0,4,0.0,True,False,False,False,0336:1;0356:1;03356:1,0336:2;5063:1;50633:1,15.0
Combined,Set1,3,Draw2,17,3,2,0.0,4,1.0,True,False,False,False,117:1,711:2,14.0
Combined,Set1,1,Draw6,8,3,3,0.0,2,1.0,False,False,False,True,0368:2;03668:1;035568:1,0386:2;03866:1;550683:1,14.0
Combined,Set1,1,Draw5,8,3,3,0.0,3,1.0,True,False,False,False,0356:1;068:1;036:1,086:2;036:2;5036:1,14.0
Combined,Set1,2,Draw5,8,3,3,0.0,3,1.0,True,False,False,False,0368:1;0336:1;05568:1,0336:2;0386:1;55068:1,14.0
Combined,Set1,4,Draw3,17,4,2,0.0,3,0.0,True,False,False,False,117:1;112:1,711:2;211:1,14.0
Combined,Set1,5,Draw1,8,4,3,0.0,3,1.0,False,False,False,False,011338:1;01133558:1;0113558:1,011338:1;55083311:1;8110553:1,14.0
Combined,Set1,1,Draw3,8,3,3,0.0,4,1.0,False,False,False,False,356:1,536:1,13.0
Combined,Set1,3,Draw3,8,3,3,0.0,4,1.0,False,False,False,False,018:1;01558:1;356:1,018:1;81055:1;563:1,13.0
Combined,Set1,6,Draw1,8,4,3,0.0,3,0.0,False,False,False,False,0113388:1;01133558:1;0113558:1,0113388:1;81105533:1;8110553:1,13.0
Combined,Set1,6,Draw2,17,4,2,0.0,4,0.0,False,False,False,False,117:1;6677:1;667:1,711:1;6677:1;667:1,13.0
Combined,Set2,6,Draw1,8,4,2,0.0,4,0.0,False,False,False,False,1133558:1;113355:1;11355:1,5511338:1;551133:1;55113:1,13.0
Combined,Set1,1,Draw6,17,4,2,0.0,2,1.0,False,False,False,False,6677:2;266:2;667:2,6677:2;667:2;266:1,12.0
Combined,Set1,6,Draw2,8,4,3,0.0,2,0.0,False,False,False,False,0688:2;068:2;01688:1,0688:2;068:2;01886:1,12.0
Combined,Set1,5,Draw2,8,4,3,0.0,2,0.0,False,False,False,False,01688:1;0155688:1;011338:1,01886:1;6881055:1;011338:1,12.0
Combined,Set1,4,Draw3,8,3,3,0.0,4,0.0,False,False,False,False,01688:1;0155688:1;015688:1,01886:1;6881055:1;688105:1,12.0
Combined,Set1,7,Draw1,8,4,2,0.0,3,0.0,False,False,False,False,01133558:1;0113388:1;0113558:1,81105533:1;0113388:1;8110553:1,12.0
Combined,Set1,1,Draw7,8,3,3,0.0,1,0.0,True,False,False,False,0368:2;03668:1;01336:1,01336:2;0133:2;013:2,11.0
Combined,Set1,4,Draw4,17,3,2,0.0,2,0.0,True,False,False,False,1177:1;117:1;1677:1,7711:2;711:2;6177:1,11.0
