section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,346,24,86.0,29.5,3,7,0,False,9,11,9,0,0,22,0,27,boxed|cov4|hp_repeat7|vstr2|hot1|dom_last|perm3|hidden3v|set_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain7,set_chain3|draw_chain7|col1x9|hot1x9|hot2x11|vstrx22
Combined,134,24,73.5,26.5,3,7,0,False,8,11,7,0,0,9,0,29,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|set_chain3|draw_chain7;boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|set_chain3|draw_chain7,set_chain3|draw_chain7|col1x7|hot1x8|hot2x11|vstrx9
Combined,334,33,70.5,27.5,2,6,0,False,9,6,1,0,0,12,28,28,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6;straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6,set_chain2|draw_chain6|col1x1|hot1x9|hot2x6|vstrx12|dblmirrorx28
Combined,133,23,67.5,27.5,2,6,0,False,7,6,0,0,0,12,26,26,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6;straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain6,set_chain2|draw_chain6|hot1x7|hot2x6|vstrx12|dblmirrorx26
Combined,336,23,67.0,24.5,2,6,0,False,9,6,1,0,0,11,28,28,boxed|cov4|hp_repeat7|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain2;boxed|cov4|hp_repeat7|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain2,set_chain2|draw_chain6|col1x1|hot1x9|hot2x6|vstrx11|dblmirrorx28
Combined,388,32,66.5,27.5,1,6,0,False,4,8,6,0,0,0,21,21,boxed|cov3|hp_repeat6|vstr2|mirror|hot2|perm2|hidden3v|double_mirror|draw_chain6;boxed|cov3|hp_repeat5|vstr2|mirror|hot2|perm2|hidden3v|double_mirror|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|dblmirrorx21
Combined,688,23,65.5,26.5,1,6,0,False,4,8,6,0,0,0,21,21,boxed|cov3|hp_repeat6|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6;boxed|cov3|hp_repeat5|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|dblmirrorx21
Combined,188,23,64.0,22.5,1,6,0,False,4,8,6,0,0,5,21,21,boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|double_mirror|draw_chain6;boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|double_mirror|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|vstrx5|dblmirrorx21
Combined,138,23,61.5,27.5,1,7,0,False,4,8,7,0,0,7,0,15,boxed|cov3|hp_repeat7|mirror|hot2|perm3|hidden3v|draw_chain7;boxed|cov2|hp_repeat7|mirror|hot2|perm2|hidden3v|draw_chain7,draw_chain7|col1x7|hot1x4|hot2x8|vstrx7
Combined,1688,18,60.5,24.0,1,6,0,False,4,8,6,0,0,15,0,21,straight|cov1|hp_repeat6|mirror|hot2|vtrac_straight|draw_chain6;straight|cov1|hp_repeat5|mirror|hot2|vtrac_straight|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|vstrx15
