section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why
Combined,Set1,Draw2,1,3448,boxed,27.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,True,False,2,2,0,2,8344,3,boxed|cov4|span2|vstr2|vstr3|mirror|hot2|dom_last|perm2
Combined,Set1,Draw3,1,3448,boxed,27.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,True,False,2,2,0,2,8344,3,boxed|cov4|span2|vstr2|vstr3|mirror|hot2|dom_last|perm2
Combined,Set1,Draw2,1,33477,boxed,27.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,5,77334,2,boxed|cov4|span5|vstr2|hot2|dom_last|perm3
Combined,Set1,Draw3,1,33477,boxed,27.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,5,77334,2,boxed|cov4|span5|vstr2|hot2|dom_last|perm3
Combined,Set1,Draw4,1,334778,boxed,27.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,4,433877,1,boxed|cov4|span4|mirror|hot2|dom_last|perm4
Combined,Set1,Draw1,1,348,boxed,26.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,True,False,2,2,0,2,834,3,boxed|cov4|span2|vstr2|vstr3|mirror|hot2|dom_last|perm2
Combined,Set1,Draw2,1,344,boxed,26.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,6,344,3,boxed|cov4|span6|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw2,1,334,boxed,26.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|hot2|perm2
Combined,Set3,Draw1,1,33458,boxed,25.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,1,4,0,5,54338,1,boxed|cov4|span5|mirror|hot1|dom_last|perm4
Combined,Set3,Draw1,1,334,boxed,25.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,7,334,3,boxed|cov4|span7|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw3,1,344,boxed,25.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,5,344,3,boxed|cov4|span5|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw4,1,34489,boxed,25.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,3,0,2,98344,2,boxed|cov4|span2|vstr2|mirror|hot2|dom_last|perm3
Combined,Set1,Draw5,1,344689,boxed,25.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,2,944386,1,boxed|cov4|span2|mirror|hot2|dom_last|perm4
Combined,Set1,Draw1,1,347,boxed,25.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,5,734,2,boxed|cov4|span5|vstr2|hot2|dom_last|perm3
Combined,Set1,Draw3,1,334,boxed,25.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,5,334,3,boxed|cov4|span5|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw7,1,5599,straight,24.5,"R2,R4,R6",False,True,True,True,False,False,False,True,False,0,1,0,1,5599,3,straight|cov3|vstr2|vstr3|single_left|dom_last
Combined,Set3,Draw1,4,334,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,7,334,3,boxed|cov4|span7|vstr2|vstr3|hot1|perm2
Combined,Set3,Draw1,3,334,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,7,334,3,boxed|cov4|span7|vstr2|vstr3|hot1|perm2
Combined,Set3,Draw1,2,334,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,7,334,3,boxed|cov4|span7|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw2,2,344,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,6,344,3,boxed|cov4|span6|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw4,1,344,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,4,344,3,boxed|cov4|span4|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw2,2,334,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw4,1,334,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,4,334,3,boxed|cov4|span4|vstr2|vstr3|hot2|perm2
Combined,Set2,Draw1,4,334,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|hot1|perm2
Combined,Set2,Draw1,3,334,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|hot1|perm2
Combined,Set2,Draw1,2,334,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw1,3,334,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,5,334,3,boxed|cov4|span5|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw2,1,348,boxed,23.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,2,0,2,834,3,boxed|cov4|span2|vstr2|vstr3|mirror|hot2|perm2
Combined,Set1,Draw3,1,348,boxed,23.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,2,0,2,834,3,boxed|cov4|span2|vstr2|vstr3|mirror|hot2|perm2
Combined,Set1,Draw2,3,334,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw2,1,3347,boxed,23.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,5,7334,2,boxed|cov4|span5|vstr2|hot2|perm3
Combined,Set1,Draw3,2,334,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2,0,5,334,3,boxed|cov4|span5|vstr2|vstr3|hot2|perm2
Combined,Set1,Draw3,1,3347,boxed,23.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,5,7334,2,boxed|cov4|span5|vstr2|hot2|perm3
Combined,Set1,Draw3,1,455,boxed,23.0,"R2,R6,R8",False,True,False,False,False,False,False,True,False,2,2,0,5,554,2,boxed|cov3|span5|vstr2|hot2|dom_last|perm2
Combined,Set3,Draw1,2,3345588,boxed,22.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4,0,4,5543388,1,boxed|cov4|span4|mirror|hot1|perm4
Combined,Set2,Draw1,5,334,boxed,22.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,0,2,0,6,334,3,boxed|cov4|span6|vstr2|vstr3|perm2
Combined,Set2,Draw1,3,3345588,boxed,22.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4,0,4,5543388,1,boxed|cov4|span4|mirror|hot1|perm4
Combined,Set1,Draw1,4,334,boxed,22.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,5,334,3,boxed|cov4|span5|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw3,2,344,straight,22.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,2,1,0,5,344,3,straight|cov3|span5|vstr2|vstr3|hot2
Combined,Set1,Draw2,2,33477,boxed,22.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,5,77334,2,boxed|cov4|span5|vstr2|hot2|perm3
Combined,Set1,Draw3,3,334,boxed,22.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,5,334,3,boxed|cov4|span5|vstr2|vstr3|hot1|perm2
Combined,Set1,Draw3,2,33477,boxed,22.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,5,77334,2,boxed|cov4|span5|vstr2|hot2|perm3
