section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw1,27,4,2,0.0,7,1.0,True,True,False,True,778:1,877:3,26.0
Combined,Set1,1,Draw1,21,4,3,0.0,7,1.0,True,False,False,True,6788:1;678:1,6887:2;867:1,23.0
Combined,Set1,1,Draw1,23,4,2,0.0,7,1.0,True,False,False,True,688:2,886:4,22.0
Combined,Set1,1,Draw1,29,3,2,0.0,7,1.0,True,False,False,False,788:1,887:2,17.0
Combined,Set1,1,Draw2,27,4,2,0.0,6,1.0,True,True,False,True,778:1,877:3,25.0
Combined,Set1,1,Draw2,21,4,3,0.0,6,1.0,True,False,False,True,66788:1;6788:1;6678:1,66887:2;6887:2;8667:1,22.0
Combined,Set1,1,Draw2,23,4,2,0.0,6,1.0,True,False,False,True,688:2,886:4,21.0
Combined,Set1,1,Draw2,18,4,2,0.0,6,1.0,True,False,False,False,6688:1;668:1,8866:2;866:2,18.0
Combined,Set1,1,Draw2,29,3,2,0.0,6,1.0,True,False,False,False,788:1,887:2,16.0
Combined,Set1,1,Draw2,17,1,1,0.0,6,1.0,False,False,False,False,667:1,667:1,9.0
Combined,Set1,1,Draw3,27,4,2,0.0,5,1.0,True,True,False,True,7788:1;778:1,8877:3;877:3,24.0
Combined,Set1,1,Draw3,29,4,2,0.0,5,1.0,True,True,False,False,788:2,887:5,21.0
Combined,Set1,1,Draw3,8,4,4,0.0,3,1.0,False,False,False,True,5688:1;568:1,5886:1;568:1,18.0
Combined,Set1,1,Draw3,24,3,2,0.0,4,1.0,True,False,False,True,66889:1;6889:1;6689:1,98866:2;9886:2;9668:1,17.0
Combined,Set1,1,Draw3,18,4,2,0.0,5,1.0,True,False,False,False,6688:1;668:1,8866:2;866:2,17.0
Combined,Set1,1,Draw3,23,4,2,0.0,5,1.0,True,False,False,False,688:2,886:4,17.0
Combined,Set1,1,Draw3,21,3,2,0.0,5,1.0,True,False,False,False,66788:1;6788:1;6678:1,66887:2;6887:2;8667:1,15.0
Combined,Set1,1,Draw3,33,2,1,0.0,5,1.0,True,False,False,False,889:1,988:2,12.0
Combined,Set1,1,Draw3,17,1,1,0.0,5,1.0,False,False,False,False,667:1,667:1,8.0
Combined,Set1,1,Draw3,30,2,2,0.0,2,1.0,False,False,False,False,7889:1;789:1,8879:1;879:1,8.0
Combined,Set1,1,Draw3,13,2,2,0.0,2,1.0,False,False,False,False,588:1,588:1,8.0
Combined,Set1,1,Draw3,19,1,1,0.0,2,1.0,False,False,False,False,669:1,966:1,5.0
Combined,Set1,1,Draw4,29,4,2,0.0,4,1.0,True,True,False,False,788:3;288:1,887:7;882:1,20.0
Combined,Set1,1,Draw4,27,3,1,0.0,4,1.0,True,True,False,False,7788:1;778:1,8877:3;877:3,17.0
Combined,Set1,1,Draw4,24,3,2,0.0,4,1.0,True,False,False,True,66889:1;6889:1;6689:1,98866:2;9886:2;9668:1,17.0
