section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why
Combined,Set1,Draw1,1,499,straight,32.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,6.0,994,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw2,1,499,straight,32.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,6.0,994,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw1,1,006,straight,30.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1.0,0.0,1.0,006,4.0,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v
Combined,Set1,Draw2,1,006,straight,30.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1.0,0.0,1.0,006,4.0,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v
Combined,Set3,Draw1,1,449,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,6.0,944,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set1,Draw1,3,499,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,6.0,994,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw1,2,499,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,6.0,994,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw2,2,499,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,6.0,994,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw3,1,499,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,4.0,994,4.0,straight|cov4|span4|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw4,1,499,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,4.0,994,4.0,straight|cov4|span4|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set3,Draw1,4,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,6.0,944,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set3,Draw1,3,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,6.0,944,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set3,Draw1,2,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,6.0,944,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set2,Draw1,1,499,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,5.0,994,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set2,Draw1,1,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,5.0,944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set1,Draw1,3,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,5.0,944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw1,2,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,5.0,944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw2,3,499,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,6.0,994,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set1,Draw2,2,449,straight,29.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,5.0,944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set3,Draw1,5,449,straight,28.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,0,1.0,0.0,6.0,944,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|cons_3v
Combined,Set2,Draw1,2,499,straight,28.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,5.0,994,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set2,Draw1,2,449,straight,28.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,5.0,944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set1,Draw2,3,449,straight,28.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,5.0,944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set1,Draw3,2,499,straight,28.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,4.0,994,4.0,straight|cov4|span4|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw3,3,499,straight,27.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,4.0,994,4.0,straight|cov4|span4|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set1,Draw3,2,449,straight,27.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,3.0,944,4.0,straight|cov4|span3|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set3,Draw1,1,114479,boxed,26.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,1,4.0,0.0,5.0,944117,1.0,boxed|cov4|span5|mirror|hot1|dom_last|perm4
Combined,Set2,Draw1,1,4499,straight,26.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,9944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|hot1
Combined,Set2,Draw1,1,114499,boxed,26.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,1,2.0,0.0,5.0,994411,2.0,boxed|cov4|span5|vstr2|mirror|hot1|dom_last|perm2
Combined,Set1,Draw1,3,4499,straight,26.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,1.0,0.0,5.0,9944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|hot2
Combined,Set1,Draw1,2,4499,straight,26.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,1.0,0.0,5.0,9944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|hot2
Combined,Set1,Draw2,2,4499,straight,26.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,1.0,0.0,5.0,9944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|hot2
Combined,Set1,Draw3,3,449,straight,26.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1.0,0.0,3.0,944,4.0,straight|cov4|span3|vstr2|vstr3|mirror|cons_full|hot1|cons_3v
Combined,Set3,Draw1,1,114,boxed,25.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,2.0,0.0,7.0,411,2.0,boxed|cov4|span7|vstr2|hot1|dom_last|perm2
Combined,Set2,Draw1,2,4499,straight,25.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,9944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,1,11499,boxed,25.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,2.0,0.0,3.0,99411,2.0,boxed|cov4|span3|vstr2|mirror|hot2|dom_last|perm2
Combined,Set1,Draw2,3,4499,straight,25.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,9944,4.0,straight|cov4|span5|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw2,1,11499,boxed,25.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,2.0,0.0,3.0,99411,2.0,boxed|cov4|span3|vstr2|mirror|hot2|dom_last|perm2
Combined,Set1,Draw3,1,11499,boxed,25.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,2.0,0.0,3.0,99411,2.0,boxed|cov4|span3|vstr2|mirror|hot2|dom_last|perm2
Combined,Set1,Draw7,1,559,straight,24.5,"R2,R4,R6",False,True,True,True,False,False,False,True,False,0,1.0,0.0,1.0,559,3.0,straight|cov3|vstr2|vstr3|single_left|dom_last
Combined,Set1,Draw7,1,224,straight,24.5,"R2,R6,R8",False,True,True,True,False,False,False,True,False,0,1.0,0.0,1.0,224,3.0,straight|cov3|vstr2|vstr3|single_left|dom_last
Combined,Set1,Draw7,1,224,straight,24.5,"R2,R6,R8",False,True,True,True,False,False,False,True,False,0,1.0,0.0,1.0,224,3.0,straight|cov3|vstr2|vstr3|single_left|dom_last
Combined,Set1,Draw3,2,4499,straight,24.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,9944,4.0,straight|cov4|span3|vstr2|vstr3|mirror|hot2
Combined,Set1,Draw3,1,046,boxed,24.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,True,False,2,2.0,0.0,1.0,064,3.0,boxed|cov4|vstr2|vstr3|hot2|dom_last|perm2
Combined,Set1,Draw6,1,224,straight,23.5,"R2,R6,R8",False,True,True,False,False,False,False,True,False,1,1.0,0.0,2.0,224,3.0,straight|cov3|span2|vstr2|vstr3|hot1|dom_last
Combined,Set1,Draw3,2,249,boxed,23.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,2.0,0.0,4.0,924,3.0,boxed|cov4|span4|vstr2|vstr3|mirror|hot2|perm2
Combined,Set1,Draw4,1,12269,boxed,23.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4.0,0.0,1.0,92216,1.0,boxed|cov4|mirror|hot2|dom_last|perm4
Combined,Set2,Draw1,4,34499,straight,23.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,99344,3.0,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set2,Draw1,3,34499,straight,23.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,99344,3.0,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,2,114499,boxed,23.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,994411,2.0,boxed|cov4|span5|vstr2|mirror|hot2|perm2
Combined,Set1,Draw2,2,114499,boxed,23.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,994411,2.0,boxed|cov4|span5|vstr2|mirror|hot2|perm2
Combined,Set1,Draw3,3,4499,straight,23.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,9944,4.0,straight|cov4|span3|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw3,4,34499,straight,23.0,"R4,R6,R8",True,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,99344,3.0,straight|cov3|vstr2|vstr3|mirror|single_left
Combined,Set1,Draw4,1,11499,boxed,23.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,2.0,0.0,1.0,99411,2.0,boxed|cov4|vstr2|mirror|hot2|dom_last|perm2
Combined,Set2,Draw1,1,124,boxed,22.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,2.0,0.0,5.0,241,2.0,boxed|cov4|span5|vstr2|hot1|dom_last|perm2
Combined,Set1,Draw3,1,129,boxed,22.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3.0,0.0,2.0,192,2.0,boxed|cov4|span2|vstr2|hot2|dom_last|perm3
Combined,Set1,Draw5,1,224,straight,22.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,224,3.0,straight|cov3|span3|vstr2|vstr3|hot2
Combined,Set3,Draw1,4,114479,boxed,22.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,5.0,944117,1.0,boxed|cov4|span5|mirror|hot1|perm4
Combined,Set3,Draw1,3,114479,boxed,22.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,5.0,944117,1.0,boxed|cov4|span5|mirror|hot1|perm4
Combined,Set3,Draw1,2,114479,boxed,22.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4.0,0.0,5.0,944117,1.0,boxed|cov4|span5|mirror|hot1|perm4
Combined,Set2,Draw1,1,14499,boxed,22.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,2.0,0.0,5.0,99441,2.0,boxed|cov4|span5|vstr2|mirror|hot1|perm2
Combined,Set2,Draw1,5,34499,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,0,1.0,0.0,4.0,99344,3.0,straight|cov3|span4|vstr2|vstr3|mirror
Combined,Set2,Draw1,4,3499,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,9934,3.0,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set2,Draw1,4,3449,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,9344,3.0,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set2,Draw1,3,3499,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,9934,3.0,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set2,Draw1,3,3449,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,4.0,9344,3.0,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,2,14499,boxed,22.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,2.0,0.0,5.0,99441,2.0,boxed|cov4|span5|vstr2|mirror|hot2|perm2
Combined,Set1,Draw1,5,34499,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,99344,3.0,straight|cov3|span3|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,4,34499,straight,22.0,"R4,R6,R8",True,True,True,False,False,False,False,False,False,1,1.0,0.0,3.0,99344,3.0,straight|cov3|span3|vstr2|vstr3|mirror|hot1
