section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set3,4,Draw1,21,4,3,0.0,4,1.0,False,False,False,False,1137:1;33678:1;3678:1,1137:1;33867:1;3867:1,15.0
Combined,Set1,5,Draw1,21,4,3,0.0,3,1.0,False,False,False,False,1137:2;137:2;113678:1,113867:1;6811732:1;81173:1,14.0
Combined,Set2,5,Draw1,21,4,3,0.0,4,0.0,False,False,False,False,1137:2;137:2;11367:1,11367:1;133867:1;11732:1,14.0
Combined,Set3,5,Draw1,21,4,3,0.0,4,0.0,False,False,False,False,137:2;1137:1;133678:1,1137:1;133867:1;33867:1,14.0
Combined,Set2,6,Draw1,21,4,3,0.0,4,0.0,False,False,False,False,1137:2;137:2;11367:1,11367:1;1133867:1;133867:1,14.0
Combined,Set3,6,Draw1,21,4,3,0.0,4,0.0,False,False,False,False,3678:2;1137:2;678:2,3867:2;867:2;113867:1,14.0
Combined,Set2,7,Draw1,21,4,3,0.0,3,0.0,False,False,False,False,11678:2;1178:2;1136678:1,68117:2;8117:2;1138667:1,13.0
Combined,Set1,6,Draw1,21,4,3,0.0,3,0.0,False,False,False,False,1137:2;137:2;1133678:1,1133867:1;81173:1;811733:1,13.0
Combined,Set1,3,Draw4,21,4,3,0.0,2,0.0,False,False,False,False,1378:2;2668:2;136678:1,138667:1;26683:1;183662:1,12.0
Combined,Set1,7,Draw1,21,3,2,0.0,3,0.0,False,False,False,False,11678:2;1178:2;236:2,68117:2;8117:2;362:2,10.0
Combined,Set3,7,Draw1,21,3,1,0.0,4,0.0,False,False,False,False,678:2;6778:2;236:2,867:2;8677:2;362:2,10.0
Combined,Set1,5,Draw2,21,3,2,0.0,2,0.0,False,False,False,False,11378:2;1178:2;113678:1,8117:2;113867:1;7118362:1,9.0
Combined,Set1,4,Draw4,21,3,2,0.0,2,0.0,False,False,False,False,16678:2;11778:2;1178:2,81177:2;8117:2;8667:2,9.0
Combined,Set1,1,Draw6,21,3,1,0.0,1,1.0,False,False,False,False,13678:1;12368:1;22368:1,13867:1;18362:1;83622:1,8.0
Combined,Set1,6,Draw2,21,3,1,0.0,2,0.0,False,False,False,False,1178:2;1133678:1;1123368:1,8117:2;1133867:1;1183362:1,8.0
Combined,Set1,3,Draw5,21,3,1,0.0,2,0.0,False,False,False,False,11678:2;1178:2;11223668:1,68117:2;8117:2;11836622:1,8.0
Combined,Set2,4,Draw1,21,1,1,0.0,4,1.0,False,False,False,False,1137:1;137:1;1367:1,1137:1;137:1;1367:1,7.0
Combined,Set1,1,Draw7,21,3,1,0.0,1,0.0,False,False,False,False,22368:2;2368:2;2236:2,83622:2;8362:2;3622:2,7.0
Combined,Set1,2,Draw6,21,3,1,0.0,1,0.0,False,False,False,False,2368:2;236:2;11223668:1,8362:2;362:2;11836622:1,7.0
Combined,Set1,5,Draw3,21,3,1,0.0,1,0.0,False,False,False,False,1136778:2;113678:2;136778:2,1138677:2;113867:2;138677:2,7.0
Combined,Set2,3,Draw1,21,1,1,0.0,4,1.0,False,False,False,False,1137:1;137:1,1137:1;137:1,7.0
Combined,Set3,3,Draw1,21,2,2,0.0,1,1.0,False,False,False,False,367:1,367:1,7.0
Combined,Set1,4,Draw1,21,1,1,0.0,3,1.0,False,False,False,False,11377:1;1137:1;1377:1,11377:1;1137:1;1377:1,6.0
Combined,Set1,2,Draw5,21,1,1,0.0,2,1.0,False,False,False,False,2368:1;236:1;268:1,8362:1;362:1;862:1,5.0
Combined,Set1,2,Draw4,21,1,1,0.0,1,1.0,False,False,False,False,268:1,862:1,4.0
Combined,Set1,4,Draw2,21,1,1,0.0,1,1.0,False,False,False,False,11377:1;1137:1;1377:1,11377:1;1137:1;1377:1,4.0
Combined,Set1,4,Draw3,21,1,1,0.0,1,0.0,False,False,False,False,11377:1;1137:1;1377:1,11377:1;1137:1;1377:1,3.0
