best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
994,72,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5736274542763555,1,1.0,own,1,19.527143,0.9963705320150168,19.527143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,72,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5490088057588589,1,1.0,combined,2,17.927143,0.9945902983471143,17.927143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5613558846263439,0,1.0,combined,3,15.427143,0.9873889054253283,15.427143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
994,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5858090215649849,0,1.0,own,4,12.227143,0.9721487193869992,12.227143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5531319780689512,0,1.0,combined,5,10.827143,0.9797986301478435,10.827143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,72,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5817593768418363,0,1.0,own,6,10.627143,0.981703457893131,10.627143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,72,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5572478545985555,0,1.0,combined,7,10.627143,0.981703457893131,10.627143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
924,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.6216756663298777,0,1.0,combined,8,10.627143,0.9522146211788345,10.627143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
940,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.5158280430170563,1,1.0,own,9,10.627143,0.9741351301220716,10.627143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
992,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.55519086282318,1,1.0,combined,10,10.537143,0.9678726287299843,10.537143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5776986807676787,0,1.0,own,11,10.427143,0.975381046988699,10.427143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5448788923735801,0,1.0,combined,12,9.827143,0.9728270272003616,9.827143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
241,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",124,0.7655466165664546,0,1.0,combined,13,9.697143,0.9538202298220756,9.697143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
554,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5695462239392289,0,1.0,own,14,9.577143,0.9692645888694489,9.577143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
924,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.656258910982414,0,1.0,own,15,9.327143,0.9446951553543537,9.327143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
550,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",055,0.5916603257879952,0,1.0,own,16,9.14381,0.9424098616097105,9.14381,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
550,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",055,0.5672974756343349,0,1.0,combined,17,9.14381,0.9424098616097105,9.14381,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
992,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.579730377800418,1,1.0,own,18,8.937143,0.9524472851171416,8.937143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
992,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.579730377800418,0,1.0,combined,19,8.837143,0.9500700718647335,8.837143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
552,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5485371463730404,0,1.0,combined,20,8.708571,0.9468429854761713,8.708571,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
