section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set2,1,Draw1,29,4,2,0.0,7,1.0,True,False,False,True,233:3;337:1,332:4;233:2;337:2,22.0
Combined,Set3,1,Draw1,29,4,2,0.0,7,1.0,True,False,False,True,233:2;337:1,233:4;337:2,22.0
Evening,Set2,1,Draw1,29,4,2,0.0,7,1.0,True,False,False,True,233:1,233:2,22.0
Midday,Set3,1,Draw1,29,4,2,0.0,7,1.0,True,False,False,True,337:1,337:2,22.0
Combined,Set2,3,Draw1,29,4,4,0.0,7,1.0,True,False,False,False,233:3;3378:1;378:1,332:4;233:2;3387:1,21.0
Combined,Set3,2,Draw1,29,4,4,0.0,7,1.0,True,False,False,False,233:2;3378:1;378:1,233:4;3387:1;387:1,21.0
Combined,Set3,3,Draw1,29,4,4,0.0,7,1.0,True,False,False,False,233:2;3378:1;378:1,332:4;3387:1;387:1,21.0
Combined,Set1,4,Draw1,29,4,4,0.0,6,1.0,True,False,False,False,233:3;3378:1;378:1,332:4;233:2;3387:1,20.0
Combined,Set2,4,Draw1,29,4,3,0.0,7,1.0,True,False,False,False,233:3;3378:1;378:1,332:6;3387:1;387:1,20.0
Combined,Set1,1,Draw2,29,4,2,0.0,4,1.0,True,False,False,True,337:1,337:2,19.0
Combined,Set3,4,Draw1,29,4,2,0.0,7,1.0,True,False,False,False,233:2;3378:1;337:1,332:4;3387:1;337:1,19.0
Combined,Set2,2,Draw1,29,4,2,0.0,7,1.0,True,False,False,False,233:3;337:1,332:4;233:2;337:2,19.0
Combined,Set1,1,Draw1,29,4,2,0.0,4,1.0,True,False,False,True,337:1,337:2,19.0
Evening,Set2,3,Draw1,29,4,2,0.0,7,1.0,True,False,False,False,233:1,233:2,19.0
Midday,Set3,3,Draw1,29,4,4,0.0,7,1.0,False,False,False,False,3378:1;378:1;337:1,3387:1;387:1;337:1,19.0
Midday,Set2,1,Draw1,29,4,2,0.0,4,1.0,True,False,False,True,337:1,337:2,19.0
Midday,Set1,1,Draw1,29,4,2,0.0,4,1.0,True,False,False,True,337:1,337:2,19.0
Midday,Set1,1,Draw2,29,4,2,0.0,4,1.0,True,False,False,True,337:1,337:2,19.0
Evening,Set2,2,Draw1,29,4,2,0.0,7,1.0,True,False,False,False,233:1,233:2,19.0
Midday,Set3,2,Draw1,29,4,4,0.0,7,1.0,False,False,False,False,3378:1;378:1;337:1,3387:1;387:1;337:1,19.0
Evening,Set1,3,Draw1,29,4,2,0.0,6,1.0,True,False,False,False,233:1,233:2,18.0
Combined,Set1,3,Draw1,29,4,2,0.0,6,1.0,True,False,False,False,233:3;337:1,332:4;233:2;337:2,18.0
Evening,Set1,2,Draw1,29,4,2,0.0,6,1.0,True,False,False,False,233:1,233:2,18.0
Combined,Set3,6,Draw1,29,4,2,0.0,7,0.0,True,False,False,False,3378:3;337:3;233:2,332:4;337:3;83322:2,18.0
Combined,Set1,2,Draw1,29,4,2,0.0,6,1.0,True,False,False,False,233:3;337:1,332:4;233:2;337:2,18.0
Evening,Set1,4,Draw1,29,4,2,0.0,6,1.0,True,False,False,False,233:1,233:2,18.0
Combined,Set1,5,Draw1,29,4,1,0.0,6,1.0,True,False,False,False,233:3;337:1;3378:1,332:4;337:2;3387:1,17.0
Combined,Set1,1,Draw3,29,4,2,0.0,5,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;7733:2;733:2,17.0
Combined,Set1,2,Draw2,29,4,2,0.0,5,1.0,True,False,False,False,233:3;337:1,332:6;337:2,17.0
Evening,Set1,5,Draw1,29,4,1,0.0,6,1.0,True,False,False,False,233:1;337:1,332:2;337:2,17.0
Midday,Set1,1,Draw3,29,4,2,0.0,5,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;7733:2;733:2,17.0
Evening,Set2,5,Draw1,29,4,1,0.0,7,0.0,True,False,False,False,233:1;337:1,332:2;337:2,17.0
Evening,Set2,4,Draw1,29,3,2,0.0,7,1.0,True,False,False,False,233:1,332:2,17.0
Combined,Set2,5,Draw1,29,4,1,0.0,7,0.0,True,False,False,False,233:3;337:1;3378:1,332:6;337:2;3387:1,17.0
Combined,Set1,3,Draw2,29,4,2,0.0,5,1.0,True,False,False,False,233:3;337:1,332:4;337:2;233:1,17.0
Combined,Set1,4,Draw2,29,4,2,0.0,5,1.0,True,False,False,False,233:3;33788:1;3788:1,332:4;233:1;33887:1,17.0
Evening,Set1,6,Draw1,29,4,1,0.0,6,0.0,True,False,False,False,233:1;337:1;3377:1,332:2;337:2;3377:2,16.0
Combined,Set3,7,Draw1,29,4,2,0.0,7,0.0,False,False,False,False,233:3;3378:1;337:1,332:2;8337:1;337:1,16.0
Combined,Set1,6,Draw1,29,4,1,0.0,6,0.0,True,False,False,False,233:3;337:1;3377:1,332:4;337:2;3377:2,16.0
Combined,Set1,1,Draw4,29,4,2,0.0,4,1.0,True,False,False,False,3377:1;233:1;337:1,7733:2;332:2;733:2,16.0
Midday,Set1,1,Draw4,29,4,2,0.0,4,1.0,True,False,False,False,3377:1;233:1;337:1,7733:2;332:2;733:2,16.0
Midday,Set1,2,Draw1,29,4,2,0.0,4,1.0,True,False,False,False,337:1,337:2,16.0
Midday,Set1,3,Draw1,29,4,2,0.0,4,1.0,True,False,False,False,337:1,337:2,16.0
Midday,Set1,4,Draw1,29,4,4,0.0,4,1.0,False,False,False,False,3378:1;378:1;337:1,3387:1;387:1;337:1,16.0
Midday,Set2,3,Draw1,29,4,4,0.0,4,1.0,False,False,False,False,3378:1;378:1;337:1,3387:1;387:1;337:1,16.0
Midday,Set2,2,Draw1,29,4,2,0.0,4,1.0,True,False,False,False,337:1,337:2,16.0
Combined,Set2,7,Draw1,29,3,1,0.0,7,0.0,True,False,False,False,233:4;22338:3;2338:3,332:7;83322:3;8332:3,15.0
Combined,Set3,5,Draw1,29,3,1,0.0,7,0.0,True,False,False,False,233:2;22338:2;2338:2,332:4;83322:2;8332:2,15.0
Combined,Set2,6,Draw1,29,3,1,0.0,7,0.0,True,False,False,False,233:3;2338:3;223388:2,332:6;8332:3;883322:2,15.0
Combined,Set1,3,Draw3,29,3,2,0.0,5,1.0,True,False,False,False,233:4;3377:1;337:1,332:6;233:1;3377:1,15.0
Combined,Set1,2,Draw3,29,3,2,0.0,5,1.0,True,False,False,False,233:4;3377:1;337:1,332:8;3377:1;337:1,15.0
Evening,Set2,6,Draw1,29,3,1,0.0,7,0.0,True,False,False,False,233:1;3378:1;2338:1,332:2;3387:1;8332:1,15.0
Evening,Set2,7,Draw1,29,3,1,0.0,7,0.0,True,False,False,False,233:1;3378:1;2338:1,332:2;3387:1;8332:1,15.0
Combined,Set1,5,Draw3,29,4,1,0.0,5,0.0,True,False,False,False,233:4;337788:1;33788:1,332:5;338877:1;33887:1,15.0
Evening,Set1,2,Draw2,29,3,2,0.0,5,1.0,True,False,False,False,233:1,332:2,15.0
Midday,Set1,2,Draw3,29,3,1,0.0,5,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,14.0
Midday,Set1,3,Draw3,29,3,1,0.0,5,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,14.0
Evening,Set1,2,Draw3,29,3,2,0.0,4,1.0,True,False,False,False,233:1,332:2,14.0
Combined,Set1,7,Draw1,29,3,1,0.0,6,0.0,True,False,False,False,233:3;33778:1;3378:1,332:4;33877:1;3387:1,14.0
Midday,Set3,7,Draw1,29,3,2,0.0,7,0.0,False,False,False,False,3378:1;337:1;33778:1,8337:1;337:1;83377:1,14.0
Evening,Set1,7,Draw1,29,3,1,0.0,6,0.0,True,False,False,False,233:1;33778:1;3378:1,332:2;33877:1;3387:1,14.0
Midday,Set2,4,Draw1,29,3,3,0.0,4,1.0,False,False,False,False,3378:1;378:1;337:1,3387:1;387:1;733:1,13.0
Midday,Set3,4,Draw1,29,2,2,0.0,7,1.0,False,False,False,False,3378:1;337:1;378:1,3387:1;337:1;387:1,13.0
Combined,Set1,1,Draw5,29,3,2,0.0,3,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,13.0
Combined,Set1,2,Draw4,29,3,1,0.0,4,1.0,True,False,False,False,233:4;337:3;3377:1,332:7;337:3;3377:1,13.0
Midday,Set1,1,Draw5,29,3,2,0.0,3,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,13.0
Midday,Set1,2,Draw4,29,3,1,0.0,4,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,13.0
Midday,Set1,4,Draw3,29,3,1,0.0,5,0.0,True,False,False,False,233:1;337788:1;33788:1,332:2;338877:1;33887:1,13.0
Midday,Set1,5,Draw3,29,3,1,0.0,5,0.0,True,False,False,False,233:1;337788:1;33788:1,332:2;338877:1;33887:1,13.0
Combined,Set1,4,Draw3,29,3,1,0.0,5,0.0,True,False,False,False,233:4;337788:1;33788:1,332:5;338877:1;33887:1,13.0
Combined,Set1,2,Draw5,29,3,1,0.0,3,1.0,True,False,False,False,233:4;337:3;3377:1,332:7;337:3;3377:1,12.0
Midday,Set1,3,Draw4,29,3,1,0.0,4,0.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,12.0
Midday,Set1,2,Draw5,29,3,1,0.0,3,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,12.0
Midday,Set1,4,Draw4,29,3,1,0.0,4,0.0,True,False,False,False,233:1;337788:1;223388:1,332:2;338877:1;883322:1,12.0
Combined,Set1,4,Draw4,29,3,1,0.0,4,0.0,True,False,False,False,233:4;337788:1;223388:1,332:5;338877:1;883322:1,12.0
Combined,Set1,3,Draw4,29,3,1,0.0,4,0.0,True,False,False,False,233:4;337:3;3377:1,332:7;337:3;3377:1,12.0
Combined,Set1,1,Draw6,29,3,1,0.0,2,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,11.0
Evening,Set1,4,Draw2,29,2,2,0.0,5,1.0,False,False,False,False,233:1,233:1,11.0
Evening,Set1,3,Draw2,29,2,2,0.0,5,1.0,False,False,False,False,233:1,233:1,11.0
Midday,Set1,1,Draw6,29,3,1,0.0,2,1.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,11.0
Combined,Set1,5,Draw2,29,3,1,0.0,5,0.0,False,False,False,False,233:3;33788:1;3788:1,332:3;33887:1;3887:1,11.0
Combined,Set1,3,Draw5,29,3,1,0.0,3,0.0,True,False,False,False,233:4;337:3;3377:1,332:7;337:3;3377:1,11.0
Midday,Set1,3,Draw2,29,2,1,0.0,4,1.0,True,False,False,False,337:1,337:2,11.0
Midday,Set1,3,Draw5,29,3,1,0.0,3,0.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,11.0
Midday,Set1,2,Draw2,29,2,1,0.0,4,1.0,True,False,False,False,337:1,337:2,11.0
Midday,Set1,4,Draw2,29,2,2,0.0,4,1.0,False,False,False,False,33788:1;3788:1;337:1,33887:1;3887:1;337:1,10.0
Midday,Set1,2,Draw6,29,3,1,0.0,2,0.0,True,False,False,False,233:1;3377:1;337:1,332:2;3377:1;337:1,10.0
Combined,Set1,2,Draw6,29,3,1,0.0,2,0.0,True,False,False,False,233:4;3377:3;337:3,332:7;3377:3;337:3,10.0
Evening,Set1,3,Draw3,29,2,2,0.0,4,1.0,False,False,False,False,233:1,233:1,10.0
Midday,Set3,5,Draw1,29,1,1,0.0,7,0.0,False,False,False,False,3378:1;337:1,8337:1;337:1,9.0
Combined,Set1,6,Draw2,29,2,1,0.0,5,0.0,False,False,False,False,233:3;337:1;3377:1,332:3;337:1;3377:1,9.0
Evening,Set1,5,Draw2,29,2,1,0.0,5,0.0,False,False,False,False,233:1;337:1,332:1;337:1,9.0
Evening,Set1,6,Draw2,29,2,1,0.0,5,0.0,False,False,False,False,233:1;337:1;3377:1,332:1;337:1;3377:1,9.0
Midday,Set3,6,Draw1,29,1,1,0.0,7,0.0,False,False,False,False,3378:1;337:1,8337:1;337:1,9.0
Evening,Set1,5,Draw3,29,2,1,0.0,4,0.0,False,False,False,False,233:1;3378:1;337:1,332:1;8337:1;337:1,8.0
Evening,Set1,4,Draw3,29,1,1,0.0,4,0.0,False,False,False,False,233:1,332:1,6.0
Evening,Set1,2,Draw4,29,1,1,0.0,3,1.0,False,False,False,False,233:1,332:1,6.0
Midday,Set2,5,Draw1,29,1,1,0.0,3,0.0,False,False,False,False,3378:1;378:1,3387:1;387:1,5.0
Evening,Set1,3,Draw4,29,1,1,0.0,3,0.0,False,False,False,False,233:1,332:1,5.0
Evening,Set1,2,Draw5,29,1,1,0.0,2,1.0,False,False,False,False,233:1,332:1,5.0
Evening,Set1,4,Draw4,29,1,1,0.0,3,0.0,False,False,False,False,233:1,332:1,5.0
Evening,Set3,7,Draw1,29,2,1,0.0,1,0.0,False,False,False,False,788:1;288:1,887:1;882:1,5.0
